6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,12,12,12,12,12,12,12,12,12,12,6,6,6,6,12,12,12,12,12,12,12,12,12,12,6,6,6
6,6,6,12,6,6,12,11,10,9,8,7,6,6,6,6,6,6,7,8,9,10,11,12,6,6,12,6,6,6
6,6,6,12,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,12,6,6,6
6,6,6,12,6,6,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,12,6,6,6
6,6,6,12,6,6,8,6,6,6,8,6,6,6,6,9,9,6,6,6,6,6,6,6,6,6,12,6,6,6
6,6,6,12,6,6,8,6,6,6,8,6,6,6,6,9,9,6,6,6,6,6,6,6,6,6,12,6,6,6
6,6,6,12,6,6,8,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,12,6,6,6
6,6,6,12,6,6,8,8,6,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,12,6,6,6
6,6,6,12,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,12,6,6,6
6,6,6,12,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,9,9,6,6,6,6,12,6,6,6
6,6,6,6,6,6,6,6,8,8,8,8,8,6,6,6,6,6,6,6,9,9,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,8,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,8,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,8,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,12,6,6,6
6,6,6,12,6,6,6,6,8,8,6,8,8,6,6,6,6,6,8,8,8,8,8,6,6,6,12,6,6,6
6,6,6,12,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,8,6,6,6,12,6,6,6
6,6,6,12,6,9,9,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,8,6,6,6,12,6,6,6
6,6,6,12,6,9,9,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,8,6,6,6,12,6,6,6
6,6,6,12,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,6,8,8,6,6,6,12,6,6,6
6,6,6,12,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,12,6,6,6
6,6,6,12,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,12,6,6,6
6,6,6,12,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,12,6,6,6
6,6,6,12,6,6,12,11,10,9,8,7,6,6,6,6,6,6,7,8,9,10,11,12,6,6,12,6,6,6
6,6,6,12,12,12,12,12,12,12,12,12,12,6,6,6,6,12,12,12,12,12,12,12,12,12,12,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
