4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,10,10,10,10,10,10,10,10,10,10,4,4,4,4,10,10,10,10,10,10,10,10,10,10,4,4,4
4,4,4,10,4,4,10,9,8,7,6,5,4,4,4,4,4,4,5,6,7,8,9,10,4,4,10,4,4,4
4,4,4,10,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,4,4,4
4,4,4,10,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,4,4,4
4,4,4,10,4,4,6,4,4,4,6,4,4,4,4,7,7,4,4,4,4,4,4,4,4,4,10,4,4,4
4,4,4,10,4,4,6,4,4,4,6,4,4,4,4,7,7,4,4,4,4,4,4,4,4,4,10,4,4,4
4,4,4,10,4,4,6,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,4,4,4
4,4,4,10,4,4,6,6,4,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,4,4,4
4,4,4,10,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,4,4,4
4,4,4,10,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,4,4,4,4,10,4,4,4
4,4,4,4,4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,7,7,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,6,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,6,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,6,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,4,4,4
4,4,4,10,4,4,4,4,6,6,4,6,6,4,4,4,4,4,6,6,6,6,6,4,4,4,10,4,4,4
4,4,4,10,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,6,4,4,4,10,4,4,4
4,4,4,10,4,7,7,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,6,4,4,4,10,4,4,4
4,4,4,10,4,7,7,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,6,4,4,4,10,4,4,4
4,4,4,10,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,4,6,6,4,4,4,10,4,4,4
4,4,4,10,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,4,4,4
4,4,4,10,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,4,4,4
4,4,4,10,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,4,4,4
4,4,4,10,4,4,10,9,8,7,6,5,4,4,4,4,4,4,5,6,7,8,9,10,4,4,10,4,4,4
4,4,4,10,10,10,10,10,10,10,10,10,10,4,4,4,4,10,10,10,10,10,10,10,10,10,10,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
